year,departamento,grupo110,ndefun_sinadef,ndefun_inei,diferencia,pct_diferencia,ratio
2019,LORETO,Enfermedad por el VIH (SIDA),83,213,130,61.03286384976526,0.38967136150234744
2019,LORETO,Enfermedad pulmonar intersticial,39,80,41,51.24999999999999,0.4875
2019,LORETO,Enfermedad pulmonar obstructiva cronica (EPOC),20,48,28,58.333333333333336,0.4166666666666667
2019,LORETO,Enfermedades cerebrovasculares,75,429,354,82.51748251748252,0.17482517482517482
2019,LORETO,Enfermedades de la piel,16,31,15,48.38709677419355,0.5161290322580645
2019,LORETO,"Enfermedades del esofago, estomago y del duodeno",11,14,3,21.428571428571427,0.7857142857142857
2019,LORETO,"Enfermedades del peritoneo, peritonitis y otros",16,32,16,50.0,0.5
2019,LORETO,Enfermedades del pulmon debidas a agentes externos,11,36,25,69.44444444444444,0.3055555555555556
2019,LORETO,Enfermedades del sistema urinario,12,36,24,66.66666666666666,0.3333333333333333
2019,LORETO,Enfermedades hipertensivas,156,90,-66,-73.33333333333333,1.7333333333333334
2019,LORETO,Enfermedades infecciosas intestinales,9,34,25,73.52941176470588,0.2647058823529412
2019,LORETO,Enfermedades isquémicas del corazón,56,263,207,78.70722433460075,0.21292775665399238
2019,LORETO,Epilepsia y estado de mal epileptico,3,2,-1,-50.0,1.5
2019,LORETO,"Eventos relacionados al embarazo, parto y puerperio",9,31,22,70.96774193548387,0.2903225806451613
2019,LORETO,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,5,3,-2,-66.66666666666666,1.6666666666666667
2019,LORETO,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",21,31,10,32.25806451612903,0.6774193548387096
2019,LORETO,Hepatitis B,2,0,-2,,
2019,LORETO,Hiperplasia de próstata,5,8,3,37.5,0.625
2019,LORETO,Homicidios (agresiones infligidas por otra persona),22,41,19,46.34146341463415,0.5365853658536586
2019,LORETO,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,3,8,5,62.5,0.375
2019,LORETO,Infecciones especificas del periodo perinatal,11,42,31,73.80952380952381,0.2619047619047619
2019,LORETO,Infecciones respiratorias agudas bajas,246,701,455,64.90727532097004,0.3509272467902996
2019,LORETO,Insuficiencia cardíaca,25,47,22,46.808510638297875,0.5319148936170213
2019,LORETO,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",76,120,44,36.666666666666664,0.6333333333333333
2019,LORETO,Insuficiencia respiratoria,37,182,145,79.67032967032966,0.2032967032967033
2019,LORETO,Las demás causas externas,48,103,55,53.398058252427184,0.46601941747572817
2019,LORETO,Lesiones de intención no determinada,8,61,53,86.88524590163934,0.13114754098360656
2019,LORETO,Leucemia,9,38,29,76.31578947368422,0.23684210526315788
2019,LORETO,"Malformaciones congénitas, deformidades y anomalías cromosomicas",38,79,41,51.89873417721519,0.4810126582278481
2019,LORETO,Meningitis,4,10,6,60.0,0.4
2019,LORETO,Neoplasia maligna de colon y de la unión rectosigmoidea,12,45,33,73.33333333333333,0.26666666666666666
2019,LORETO,Neoplasia maligna de estómago,24,102,78,76.47058823529412,0.23529411764705882
2019,LORETO,Neoplasia maligna de higado y vias biliares,25,81,56,69.1358024691358,0.30864197530864196
2019,LORETO,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,1,4,3,75.0,0.25
2019,LORETO,Neoplasia maligna de la mama,6,26,20,76.92307692307693,0.23076923076923078
2019,LORETO,Neoplasia maligna de la piel,8,20,12,60.0,0.4
2019,LORETO,Neoplasia maligna de la próstata,8,43,35,81.3953488372093,0.18604651162790697
2019,LORETO,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",13,65,52,80.0,0.2
2019,LORETO,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",2,5,3,60.0,0.4
2019,LORETO,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",5,32,27,84.375,0.15625
2019,LORETO,Neoplasia maligna de los órganos genitourinarios,16,36,20,55.55555555555556,0.4444444444444444
2019,LORETO,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",5,11,6,54.54545454545454,0.45454545454545453
2019,LORETO,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",3,21,18,85.71428571428571,0.14285714285714285
2019,LORETO,Neoplasia maligna de pancreas,6,25,19,76.0,0.24
2019,LORETO,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",27,24,-3,-12.5,1.125
2019,LORETO,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",4,23,19,82.6086956521739,0.17391304347826086
2019,LORETO,Neoplasia maligna del cuello del útero,23,87,64,73.5632183908046,0.26436781609195403
2019,LORETO,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",2,8,6,75.0,0.25
2019,LORETO,"Neoplasia maligna del útero, parte no especificada",2,8,6,75.0,0.25
2019,LORETO,Neoplasia maligna secundaria (metastasis),3,6,3,50.0,0.5
2019,LORETO,Otras ciertas afecciones originadas en el periodo perinatal,2,7,5,71.42857142857143,0.2857142857142857
2019,LORETO,Otras enfermedades del sistema circulatorio,26,7,-19,-271.42857142857144,3.7142857142857144
2019,LORETO,Otras enfermedades del sistema digestivo,1,47,46,97.87234042553192,0.02127659574468085
2019,LORETO,"Otras enfermedades del sistema nervioso, excepto meningitis",6,33,27,81.81818181818183,0.18181818181818182
2019,LORETO,Otras enfermedades del sistema respiratorio,3,9,6,66.66666666666666,0.3333333333333333
2019,LORETO,Otras enfermedades infecciosas y parasitarias,18,28,10,35.714285714285715,0.6428571428571429
2019,LORETO,Paro cardiaco,30,42,12,28.57142857142857,0.7142857142857143
2019,LORETO,Resto de las demas enfermedades,462,41,-421,-1026.8292682926829,11.268292682926829
2019,LORETO,"Retardo del crecimiento fetal, desnutrición fetal, gestación",33,49,16,32.6530612244898,0.673469387755102
2019,LORETO,"Septicemia, excepto neonatal",65,184,119,64.67391304347827,0.3532608695652174
2019,LORETO,Suicidios (lesiones autoinfligidas intencionalmente),19,32,13,40.625,0.59375
2019,LORETO,Sífilis congénita,1,0,-1,,
2019,LORETO,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",22,38,16,42.10526315789473,0.5789473684210527
2019,LORETO,"Trastornos de la vesícula biliar, vias biliares y del pancreas",5,32,27,84.375,0.15625
2019,LORETO,Trastornos endocrinos y metabolicos del feto y del recien nacido,2,0,-2,,
2019,LORETO,Trastornos mentales y del comportamiento,6,1,-5,-500.0,6.0
2019,LORETO,Trastornos respiratorios específicos del periodo perinatal,31,99,68,68.68686868686868,0.31313131313131315
2019,LORETO,Trastornos respiratorios no especificados,3,7,4,57.14285714285714,0.42857142857142855
2019,LORETO,Tuberculosis,50,201,151,75.12437810945273,0.24875621890547264
2019,MADRE DE DIOS,Accidentes de transporte terrestre,48,30,-18,-60.0,1.6
2019,MADRE DE DIOS,Accidentes por Ahogamiento y sumersión,3,16,13,81.25,0.1875
2019,MADRE DE DIOS,Afecciones de la pleura,1,3,2,66.66666666666666,0.3333333333333333
2019,MADRE DE DIOS,"Anemias hemoliticas, aplasticas y otras anemias",5,3,-2,-66.66666666666666,1.6666666666666667
2019,MADRE DE DIOS,Aneurimas,1,0,-1,,
2019,MADRE DE DIOS,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",3,4,1,25.0,0.75
2019,MADRE DE DIOS,Ciertas enfermedades transmitidas por vectores y rabia,13,13,0,0.0,1.0
2019,MADRE DE DIOS,Cirrosis y ciertas otras enfermedades crónicas del hígado,19,34,15,44.11764705882353,0.5588235294117647
2019,MADRE DE DIOS,Deficiencias nutricionales y anemias nutricionales,7,16,9,56.25,0.4375
2019,MADRE DE DIOS,Diabetes mellitus,34,58,24,41.37931034482759,0.5862068965517241
2019,MADRE DE DIOS,Edema Pulmonar,2,7,5,71.42857142857143,0.2857142857142857
2019,MADRE DE DIOS,Edema cerebral,1,4,3,75.0,0.25
2019,MADRE DE DIOS,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",3,12,9,75.0,0.25
2019,MADRE DE DIOS,Enfermedad de Alzheimer,1,1,0,0.0,1.0
2019,MADRE DE DIOS,Enfermedad del parkinson,1,0,-1,,
2019,MADRE DE DIOS,Enfermedad por el VIH (SIDA),9,19,10,52.63157894736842,0.47368421052631576
2019,MADRE DE DIOS,Enfermedad pulmonar intersticial,9,23,14,60.86956521739131,0.391304347826087
2019,MADRE DE DIOS,Enfermedad pulmonar obstructiva cronica (EPOC),2,7,5,71.42857142857143,0.2857142857142857
2019,MADRE DE DIOS,Enfermedades cerebrovasculares,10,51,41,80.3921568627451,0.19607843137254902
2019,MADRE DE DIOS,Enfermedades de la piel,2,8,6,75.0,0.25
2019,MADRE DE DIOS,"Enfermedades del esofago, estomago y del duodeno",5,2,-3,-150.0,2.5
2019,MADRE DE DIOS,"Enfermedades del peritoneo, peritonitis y otros",2,5,3,60.0,0.4
2019,MADRE DE DIOS,Enfermedades del pulmon debidas a agentes externos,1,0,-1,,
2019,MADRE DE DIOS,Enfermedades del sistema urinario,9,8,-1,-12.5,1.125
2019,MADRE DE DIOS,Enfermedades hipertensivas,20,10,-10,-100.0,2.0
2019,MADRE DE DIOS,Enfermedades infecciosas intestinales,5,6,1,16.666666666666664,0.8333333333333334
2019,MADRE DE DIOS,Enfermedades isquémicas del corazón,7,17,10,58.82352941176471,0.4117647058823529
2019,MADRE DE DIOS,Epilepsia y estado de mal epileptico,3,1,-2,-200.0,3.0
2019,MADRE DE DIOS,"Eventos relacionados al embarazo, parto y puerperio",4,5,1,20.0,0.8
2019,MADRE DE DIOS,Feto y recién nacido afectados por ciertas afecciones materna,2,0,-2,,
2019,MADRE DE DIOS,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",1,5,4,80.0,0.2
2019,MADRE DE DIOS,Homicidios (agresiones infligidas por otra persona),27,18,-9,-50.0,1.5
2019,MADRE DE DIOS,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,1,1,0,0.0,1.0
2019,MADRE DE DIOS,Infecciones especificas del periodo perinatal,2,1,-1,-100.0,2.0
2019,MADRE DE DIOS,Infecciones respiratorias agudas bajas,43,82,39,47.5609756097561,0.524390243902439
2019,MADRE DE DIOS,Insuficiencia cardíaca,3,6,3,50.0,0.5
2019,MADRE DE DIOS,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",22,13,-9,-69.23076923076923,1.6923076923076923
2019,MADRE DE DIOS,Insuficiencia respiratoria,4,27,23,85.18518518518519,0.14814814814814814
2019,MADRE DE DIOS,Las demás causas externas,44,50,6,12.0,0.88
2019,MADRE DE DIOS,Lesiones de intención no determinada,11,28,17,60.71428571428571,0.39285714285714285
2019,MADRE DE DIOS,Leucemia,1,2,1,50.0,0.5
2019,MADRE DE DIOS,"Malformaciones congénitas, deformidades y anomalías cromosomicas",10,13,3,23.076923076923077,0.7692307692307693
2019,MADRE DE DIOS,Neoplasia maligna de colon y de la unión rectosigmoidea,1,2,1,50.0,0.5
2019,MADRE DE DIOS,Neoplasia maligna de estómago,2,11,9,81.81818181818183,0.18181818181818182
2019,MADRE DE DIOS,Neoplasia maligna de higado y vias biliares,3,11,8,72.72727272727273,0.2727272727272727
2019,MADRE DE DIOS,Neoplasia maligna de la mama,3,6,3,50.0,0.5
2019,MADRE DE DIOS,Neoplasia maligna de la próstata,1,6,5,83.33333333333334,0.16666666666666666
2019,MADRE DE DIOS,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",1,5,4,80.0,0.2
2019,MADRE DE DIOS,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",1,2,1,50.0,0.5
2019,MADRE DE DIOS,Neoplasia maligna de los órganos genitourinarios,3,4,1,25.0,0.75
2019,MADRE DE DIOS,Neoplasia maligna de pancreas,2,6,4,66.66666666666666,0.3333333333333333
2019,MADRE DE DIOS,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",6,6,0,0.0,1.0
2019,MADRE DE DIOS,Neoplasia maligna del cuello del útero,2,12,10,83.33333333333334,0.16666666666666666
2019,MADRE DE DIOS,Neoplasia maligna del cuerpo del útero,1,1,0,0.0,1.0
2019,MADRE DE DIOS,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",1,3,2,66.66666666666666,0.3333333333333333
2019,MADRE DE DIOS,Neoplasia maligna secundaria (metastasis),1,2,1,50.0,0.5
2019,MADRE DE DIOS,Otras enfermedades del sistema circulatorio,8,1,-7,-700.0,8.0
2019,MADRE DE DIOS,"Otras enfermedades del sistema nervioso, excepto meningitis",3,7,4,57.14285714285714,0.42857142857142855
2019,MADRE DE DIOS,Otras enfermedades del sistema respiratorio,2,0,-2,,
2019,MADRE DE DIOS,Otras enfermedades infecciosas y parasitarias,2,3,1,33.33333333333333,0.6666666666666666
2019,MADRE DE DIOS,Resto de las demas enfermedades,138,4,-134,-3350.0,34.5
2019,MADRE DE DIOS,"Retardo del crecimiento fetal, desnutrición fetal, gestación",7,2,-5,-250.0,3.5
2019,MADRE DE DIOS,"Septicemia, excepto neonatal",9,11,2,18.181818181818183,0.8181818181818182
2019,MADRE DE DIOS,Suicidios (lesiones autoinfligidas intencionalmente),13,12,-1,-8.333333333333332,1.0833333333333333
2019,MADRE DE DIOS,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",5,8,3,37.5,0.625
2019,MADRE DE DIOS,Trastornos hemorragicos y hematologicos del feto y del recien nacido,2,1,-1,-100.0,2.0
2019,MADRE DE DIOS,Trastornos mentales y del comportamiento,4,1,-3,-300.0,4.0
2019,MADRE DE DIOS,Trastornos respiratorios específicos del periodo perinatal,7,26,19,73.07692307692307,0.2692307692307692
2019,MADRE DE DIOS,Trastornos respiratorios no especificados,3,4,1,25.0,0.75
2019,MADRE DE DIOS,Tuberculosis,12,16,4,25.0,0.75
2019,MOQUEGUA,Accidentes de transporte terrestre,43,48,5,10.416666666666668,0.8958333333333334
2019,MOQUEGUA,Afecciones de la pleura,3,17,14,82.35294117647058,0.17647058823529413
2019,MOQUEGUA,"Anemias hemoliticas, aplasticas y otras anemias",25,1,-24,-2400.0,25.0
2019,MOQUEGUA,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",1,9,8,88.88888888888889,0.1111111111111111
2019,MOQUEGUA,Arteriosclerosis,1,0,-1,,
2019,MOQUEGUA,Asma,3,4,1,25.0,0.75
2019,MOQUEGUA,Cirrosis y ciertas otras enfermedades crónicas del hígado,12,34,22,64.70588235294117,0.35294117647058826
2019,MOQUEGUA,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,1,3,2,66.66666666666666,0.3333333333333333
2019,MOQUEGUA,Deficiencias nutricionales y anemias nutricionales,34,45,11,24.444444444444443,0.7555555555555555
2019,MOQUEGUA,Degeneracion de sistemas multiples,1,0,-1,,
2019,MOQUEGUA,Diabetes mellitus,24,60,36,60.0,0.4
2019,MOQUEGUA,Edema cerebral,4,13,9,69.23076923076923,0.3076923076923077
2019,MOQUEGUA,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",4,1,-3,-300.0,4.0
2019,MOQUEGUA,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",1,13,12,92.3076923076923,0.07692307692307693
2019,MOQUEGUA,Enfermedad del parkinson,3,0,-3,,
2019,MOQUEGUA,Enfermedad por el VIH (SIDA),3,7,4,57.14285714285714,0.42857142857142855
2019,MOQUEGUA,Enfermedad pulmonar intersticial,9,20,11,55.00000000000001,0.45
2019,MOQUEGUA,Enfermedad pulmonar obstructiva cronica (EPOC),2,14,12,85.71428571428571,0.14285714285714285
2019,MOQUEGUA,Enfermedades cerebrovasculares,15,56,41,73.21428571428571,0.26785714285714285
2019,MOQUEGUA,Enfermedades de la piel,11,14,3,21.428571428571427,0.7857142857142857
2019,MOQUEGUA,"Enfermedades del esofago, estomago y del duodeno",1,4,3,75.0,0.25
2019,MOQUEGUA,Enfermedades del sistema urinario,19,9,-10,-111.11111111111111,2.111111111111111
2019,MOQUEGUA,Enfermedades hipertensivas,30,36,6,16.666666666666664,0.8333333333333334
2019,MOQUEGUA,Enfermedades infecciosas intestinales,1,4,3,75.0,0.25
2019,MOQUEGUA,Enfermedades isquémicas del corazón,6,50,44,88.0,0.12
2019,MOQUEGUA,"Envenenamientos por, y exposición a sustancias nocivas",1,12,11,91.66666666666666,0.08333333333333333
2019,MOQUEGUA,Epilepsia y estado de mal epileptico,2,4,2,50.0,0.5
2019,MOQUEGUA,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",3,4,1,25.0,0.75
2019,MOQUEGUA,Hiperplasia de próstata,2,5,3,60.0,0.4
2019,MOQUEGUA,Homicidios (agresiones infligidas por otra persona),4,5,1,20.0,0.8
2019,MOQUEGUA,Infecciones respiratorias agudas bajas,22,89,67,75.28089887640449,0.24719101123595505
2019,MOQUEGUA,Insuficiencia cardíaca,4,8,4,50.0,0.5
2019,MOQUEGUA,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",32,37,5,13.513513513513514,0.8648648648648649
2019,MOQUEGUA,Insuficiencia respiratoria,11,84,73,86.90476190476191,0.13095238095238096
2019,MOQUEGUA,Las demás causas externas,23,23,0,0.0,1.0
2019,MOQUEGUA,Lesiones de intención no determinada,2,12,10,83.33333333333334,0.16666666666666666
2019,MOQUEGUA,Leucemia,1,5,4,80.0,0.2
2019,MOQUEGUA,"Malformaciones congénitas, deformidades y anomalías cromosomicas",1,7,6,85.71428571428571,0.14285714285714285
2019,MOQUEGUA,Neoplasia maligna de colon y de la unión rectosigmoidea,4,7,3,42.857142857142854,0.5714285714285714
2019,MOQUEGUA,Neoplasia maligna de estómago,3,18,15,83.33333333333334,0.16666666666666666
2019,MOQUEGUA,Neoplasia maligna de higado y vias biliares,9,41,32,78.04878048780488,0.21951219512195122
2019,MOQUEGUA,Neoplasia maligna de la mama,5,10,5,50.0,0.5
2019,MOQUEGUA,Neoplasia maligna de la próstata,1,16,15,93.75,0.0625
2019,MOQUEGUA,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",7,23,16,69.56521739130434,0.30434782608695654
2019,MOQUEGUA,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",1,0,-1,,
2019,MOQUEGUA,Neoplasia maligna de los órganos genitourinarios,1,6,5,83.33333333333334,0.16666666666666666
2019,MOQUEGUA,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",2,2,0,0.0,1.0
2019,MOQUEGUA,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",2,11,9,81.81818181818183,0.18181818181818182
2019,MOQUEGUA,Neoplasia maligna de pancreas,2,10,8,80.0,0.2
2019,MOQUEGUA,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",3,11,8,72.72727272727273,0.2727272727272727
2019,MOQUEGUA,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",2,21,19,90.47619047619048,0.09523809523809523
2019,MOQUEGUA,Neoplasia maligna del cuello del útero,5,18,13,72.22222222222221,0.2777777777777778
2019,MOQUEGUA,Neoplasia maligna secundaria (metastasis),3,8,5,62.5,0.375
2019,MOQUEGUA,Otras enfermedades del sistema circulatorio,11,0,-11,,
2019,MOQUEGUA,Otras enfermedades del sistema digestivo,1,3,2,66.66666666666666,0.3333333333333333
2019,MOQUEGUA,"Otras enfermedades del sistema nervioso, excepto meningitis",1,14,13,92.85714285714286,0.07142857142857142
2019,MOQUEGUA,Otras enfermedades del sistema respiratorio,2,1,-1,-100.0,2.0
2019,MOQUEGUA,Otras enfermedades infecciosas y parasitarias,4,3,-1,-33.33333333333333,1.3333333333333333
2019,MOQUEGUA,Paro cardiaco,1,2,1,50.0,0.5
2019,MOQUEGUA,Resto de las demas enfermedades,205,8,-197,-2462.5,25.625
2019,MOQUEGUA,"Retardo del crecimiento fetal, desnutrición fetal, gestación",5,4,-1,-25.0,1.25
2019,MOQUEGUA,"Septicemia, excepto neonatal",10,13,3,23.076923076923077,0.7692307692307693
